,Abdomen Fast,Abdomen RIP,C3,C4,E1,E2,EDA,EKG,F,1-F,2-F,F3,F4,Flow Limitation,Heart Rate,Inductance Abdom,Inductance Thora,K,M2,M1M2,C3-M2,F3-M2,E1-M2,Nasal Pressure,O1,O1-M2,O2,O2-M1,Pleth,PTT,Pulse,PWA,Resp Rate,Right Leg,RIP Phase,SpO2 B-B,SpO2,Class
194,1.2416294346532901e-07,-1.3021135576409502e-06,3.8837874113068844e-06,1.5221364187075556e-05,-1.1393263813229753e-05,2.973746746013529e-06,-0.032315238693817555,-0.00604433064264896,2.791734950789555e-06,-1.918727194120326e-06,4.14134439612468e-06,2.259030464637212e-05,1.918184792858759e-05,0.35523395821103226,70.620293378144,1.9628102642353956e-06,1.8692606190076549e-06,0.27077022934700545,7.04377991912745e-06,4.924387477429363e-07,-1.3892617685201756e-06,1.7121594079499405e-05,-1.2391965944406734e-05,-0.0004945597296377001,1.1700731242847281e-05,6.267007843136914e-06,1.608294529640599e-06,6.482626070039731e-06,2771.8583691971194,0.25063220981986556,69.62139789595044,6569.133992726529,13.189498558712547,-0.005031800381755316,22.958237861905847,95.388299721099,95.5887327382315,NREM
195,2.6391088934666006e-06,1.153900562040644e-06,-2.1024206301976556e-06,-9.600446524757815e-06,-1.404543117418192e-05,2.704588464179395e-06,-0.03198711746215001,-0.006206399953482867,2.7676678873883187e-06,-8.236057068755457e-08,1.1530281834139165e-06,1.8191045044632587e-05,-6.953512748912987e-06,0.36057392499763496,70.85952083685562,1.962598835227995e-06,1.8688851249968208e-06,0.25845195274183264,3.3031024490732807e-06,4.951796749828335e-07,-3.652692294193481e-06,1.6457186144808015e-05,-1.1304882927698104e-05,-0.0008033010535536737,7.295694926375167e-06,5.609831372548677e-06,-2.4070715800717687e-06,-1.2860526512542305e-06,2737.532105144832,0.2490945477549672,71.32107525240966,7906.0640101726785,13.084423578274407,-0.005009607238930871,29.90492580758374,94.8882954824818,94.95537041275657,NREM
196,6.392128837008253e-07,-9.061215737137866e-07,-2.940044266422573e-06,-7.990639353017981e-07,-1.0348332890821884e-05,2.6290916304264378e-06,-0.031927027573571375,-0.006761650235324631,2.7565017166398636e-06,-4.026036489407832e-06,-4.712767009994188e-06,1.3658005386434676e-05,-5.9610253452355625e-06,0.30802472070272885,64.65948601703926,1.962293492027161e-06,1.8693485109737798e-06,0.2502574917487755,2.1301565117878616e-06,5.087077134355687e-07,-3.3189491264205356e-06,1.3091955397878897e-05,-6.437591958495897e-06,-0.00044077041430238303,5.108022932784003e-05,5.0619749019607505e-05,9.275726329442231e-06,9.220023236947998e-06,2787.4149383179456,0.2515838706205301,65.45514101879402,6614.58090241855,13.360434459252206,-0.004995300023549776,6.784821950001271,95.04385273348423,94.9775936522469,NREM
197,2.151943770504315e-06,7.1305354390784e-07,7.631610055695378e-06,1.1235697383077693e-05,-1.0688961684596203e-05,2.8861804074158336e-06,-0.031933757093542896,-0.007301723283764396,2.787631036850438e-06,-2.2436143536534002e-06,-1.2809699748225669e-05,2.527522842755774e-05,9.592564583809987e-06,0.34025845890959033,63.67265155677629,1.962358149589278e-06,1.8693677576867325e-06,0.24960327847263292,2.619811566338865e-06,4.934869408204267e-07,6.798064825411818e-06,2.4236726909285013e-05,-7.267041982656015e-06,-0.0010017828892903032,2.17413273517967e-05,2.07626627450977e-05,6.817442877851479e-06,7.2791878309308585e-06,2779.5270294651696,0.2503150930959165,65.02187296016548,5758.375550977844,13.76906073952178,-0.0050286681088477095,6.533416958978663,94.79938624823036,94.8998123140307,REM
198,3.417478825563953e-06,1.98015684239974e-06,-2.495037460898807e-06,-2.0364795147631546e-06,-7.41765273517986e-06,2.6612381322956686e-06,-0.03199937699792986,-0.007346129972846565,2.780969100480559e-06,1.1293876005187931e-05,-3.989171786068041e-06,1.1531541756313367e-05,-3.709927489128139e-06,0.3457364448529792,64.04976117764046,1.96237007197172e-06,1.8695660028992144e-06,0.25621856672037846,1.5469367971315708e-06,5.085856412603952e-07,-2.2891270745907237e-06,1.1545521934843876e-05,-2.925380572722391e-06,0.0008368180562477048,2.91837669336995e-05,2.9297117647058485e-05,1.3056461264972864e-05,1.2430207161568434e-05,2757.5278280816847,0.2514841870090927,64.26625975941609,3971.746080923675,13.012052616342006,-0.005057805869865995,2.858839129523664,95.68813950136908,95.7554070344091,REM
199,1.1763981943490804e-06,-3.7524663157091226e-07,6.614924910353195e-06,-6.889734035248852e-07,-1.1736793224994463e-05,3.1377588311588713e-06,-0.03222484500138858,-0.007192967000076289,2.778390936140894e-06,-1.292792771292707e-05,-9.035046097504678e-06,1.1748809491111568e-05,4.326026581215952e-06,0.37895342928857356,64.5423306846723,1.962135978230462e-06,1.8692235497571272e-06,0.2667088676572213,-8.029514000125871e-08,4.835445690597898e-07,8.482702688131485e-06,1.339332774853122e-05,-5.6171011596861e-06,0.001582071848646168,1.8277362813763585e-05,1.9999360784313387e-05,4.560478767070979e-06,2.332312469164882e-06,2768.8350908200014,0.25371981084769973,64.28848367708517,6501.673655095238,13.563290683031257,-0.005054578523867674,3.057967263345286,95.2550375965345,95.31094224460215,REM
200,1.2806735281401846e-06,-1.224205488161496e-07,1.0828632028686447e-06,1.2270147096970568e-06,3.6536184939343562e-06,2.8996483100632736e-06,-0.03209538787654435,-0.007119487106858924,2.7719127946897602e-06,-8.291582879377567e-06,-5.404982650491632e-06,1.6735795712214795e-05,5.771870634012169e-06,0.3527253010712852,65.00692532941686,1.9618107779557996e-06,1.8686993718369318e-06,0.2765288860925002,-1.3621884489177535e-07,4.869210854250909e-07,2.9892431804892586e-06,1.84442436255435e-05,9.824858414078558e-06,-0.0016729564723655047,1.3123617654688284e-05,1.489921568627417e-05,-5.1422211490044e-06,-7.4624617863220066e-06,2753.266341222246,0.2541061483797326,65.13299254851096,8100.167155057089,13.033624988221867,-0.005055154958012278,1.591834879428295,94.955079134983,94.99981689173727,REM
201,3.0607116248315195e-06,1.5178265252664015e-06,4.343144441901223e-06,-1.4186841718165917e-05,1.45301185625983e-06,2.871796887159482e-06,-0.03204597652489001,-0.006900896403822379,2.7808482490271382e-06,3.071858192823038e-06,-5.130449439230474e-06,2.136937018387116e-05,5.031340535591477e-06,0.3878489790139621,64.61798997131305,1.961811551079576e-06,1.8686484270491597e-06,0.2867026300403143,9.663116197454414e-07,4.962351923908344e-07,5.152186897586994e-06,2.198103221179512e-05,6.521999028508506e-06,0.0003702750646630554,1.1155505928129954e-05,1.1821027450980051e-05,2.998603189135068e-07,-9.170991200622481e-07,2777.841503468035,0.25563537404833725,64.94408924832362,7621.66744935276,12.939991714530557,-0.005052369573408631,2.8419933471681795,94.88839720929444,94.83314259555962,REM
202,1.052899608351775e-06,-3.6030741842780784e-07,-5.046580727855395e-06,-3.97061350423443e-06,-8.685356466010715e-06,2.779685755703008e-06,-0.03179774578382036,-0.006673982701823448,2.7720940718698934e-06,5.46415564202198e-07,-1.5971354695959276e-06,3.2766996414129343e-06,-3.0803579766538885e-06,0.3484314652579539,63.9608774106457,1.961614730042471e-06,1.8684367132066835e-06,0.298278954048188,4.422584786755436e-06,5.006411841000992e-07,-7.724807957579458e-06,3.9967801937885873e-07,-7.065660962336084e-06,-0.0002286875308380766,7.4553120469977365e-06,4.644105882352601e-06,1.788787731746344e-06,4.026040273645947e-06,2775.3025040529637,0.25426612928049647,64.63295440095622,7515.504979832655,13.196942443033697,-0.005100295832786571,2.1859233669540443,94.65483244746234,94.91092393377586,REM
203,1.908064387986068e-06,4.3147087815671464e-07,-6.085821774624756e-07,-4.777189379720812e-06,-3.921485740444222e-06,2.573638498512194e-06,-0.0317968464042827,-0.006658180462241545,2.7684081025405277e-06,-4.386649373108653e-06,-1.1509384756232411e-06,8.545379781795935e-06,-1.373742671854926e-06,0.3519335143435823,64.11109394389767,1.961426901655604e-06,1.868465237404949e-06,0.3101893559022202,8.452690623333714e-07,5.011726049693548e-07,3.1155617354640397e-07,9.257011673151652e-06,1.27112578266023e-06,-0.001929580942511228,1.1723605035477175e-05,1.2505929411764367e-05,-3.3126657511258623e-07,-1.6800638539194747e-06,2753.9992699202276,0.2561494012036045,63.944012953214134,8025.986339716688,13.651281839088528,-0.005090264336944654,2.079080823427685,94.79942015716792,94.99981689173727,REM
204,2.524150339513242e-06,1.0443899595635965e-06,-7.956829678797639e-06,-6.0851907530327815e-06,-9.542642801556604e-06,2.872029953459932e-06,-0.03167282350726584,-0.006778749362729833,2.7760720988783624e-06,-1.2683936013836208e-06,-2.420663920038012e-07,1.6787153536278272e-05,-2.741952635996225e-06,0.32394667047531855,64.32395721421123,1.9615141018794027e-06,1.8681706772462551e-06,0.32198106154494543,1.9411585870148395e-06,4.95637852546985e-07,-8.162624905266445e-06,1.6415174715800612e-05,-5.443482035045323e-06,0.00033717016368393454,4.2005593957422243e-07,7.538431372514796e-08,3.129168673227995e-06,2.894629032833151e-06,2798.021613624609,0.2547514020909065,64.39960326543067,7288.5183469392905,14.026858640166427,-0.005083607507565951,1.2864135210701662,94.46575621169349,94.5109056229496,REM
205,3.253264339665832e-06,1.7541802090486046e-06,1.8922858167390965e-06,1.0583080033569336e-06,1.4240992446782325e-06,2.4589199359120566e-06,-0.03168076015466545,-0.006861729349881737,2.7861783016707633e-06,6.213722092520401e-06,1.6174304234379047e-05,9.015807461661656e-06,-3.216455024034876e-07,0.3562915440262456,64.26351455720862,1.9614025686020193e-06,1.8680323694717833e-06,0.33302521061680024,4.1299129167623024e-06,5.011319142442969e-07,-4.7639046565402245e-07,6.441093095292491e-06,3.331604577706134e-06,0.0005561888436386662,1.7603385015640444e-05,1.5117917647058485e-05,3.3521465323872227e-06,5.299925324890829e-06,2770.781867046445,0.25628374816717786,63.93290099437958,8062.334638895243,13.372268013632207,-0.005104796815594739,1.9744355558607358,94.93288573535769,94.99981689173727,REM
206,1.8510373540856061e-06,3.873263447013095e-07,-1.3535952544442425e-06,-3.82474729533842e-06,-1.6370552529184722e-06,3.0557860837719787e-06,-0.03148444318482236,-0.0068573126395437495,2.7817118333713808e-06,4.2507731949847325e-06,1.1853567849241334e-05,2.678867933165433e-06,-1.3769008926529721e-06,0.35456401359802653,65.37979633478295,1.9613521527936725e-06,1.8673719590040945e-06,0.34475419226617837,3.1931370870529873e-06,5.016674041860583e-07,-2.7871483685557816e-06,1.0294741130692528e-06,1.208593250425546e-06,-0.0003277562835452814,1.1333886472876577e-06,-4.5980000000034154e-07,-3.372482139314921e-06,-2.3794904453083e-06,2710.6048508023687,0.25587465707426227,65.29967193102922,8845.360393479308,14.063500666350093,-0.00509000224355944,0.6057157394776328,94.89951934081024,94.99981689173727,REM
207,1.8641372116680704e-06,3.174168103557941e-07,-9.984606378271203e-06,-8.567213672083671e-06,-6.238718608377388e-06,3.010021850919304e-06,-0.031373629914407064,-0.006741160449393447,2.7669427786677877e-06,5.3176809338520034e-06,-6.68612068360371e-06,6.338341802090434e-06,5.389540917067025e-06,0.35676147307260747,64.12164809648789,1.961064021769538e-06,1.8674120393682766e-06,0.35447728896577396,-6.082095368884183e-07,4.939296559090562e-07,-7.637611006840666e-06,8.49962630655365e-06,4.0728221560954436e-07,-0.0015802086405733325,8.282281223773504e-06,1.0513647058823188e-05,6.012548409246916e-06,3.239618997483083e-06,2789.829612865049,0.2560788602230462,63.932900994379594,7682.160212812489,13.347905100663768,-0.005104995526919476,0.570010005137204,94.74380949958883,94.81091935606928,REM
208,-1.3946866636148584e-06,-2.8007653111568828e-06,5.223102906843619e-06,1.331085313191419e-05,1.2637460654611859e-05,3.326559182116375e-06,-0.03125810530054679,-0.006757905406630039,2.7784085603111843e-06,2.691576238651089e-05,4.210996223392127e-05,2.8423604547188472e-05,1.3808115419241436e-05,0.365311881397116,64.21053186348261,1.9608435187304495e-06,1.871199532056662e-06,0.36544402893281447,6.180350179293773e-06,5.130315098802166e-07,8.086484677403474e-07,2.3819695780880343e-05,1.2492783090460137e-05,0.00020536543534284445,-0.00015116421821927218,-0.0001558957882352945,4.4718303349354795e-06,8.447585155515687e-06,2787.113366509836,0.2491198569438485,64.39942626077668,3521.833115129316,11.530342437309324,-0.005085884122657123,15.552960112865899,95.27695972465942,95.2442725261311,REM
209,5.876077859159232e-06,4.401150754050004e-06,-3.3048762645914905e-06,-6.335535667964195e-07,-6.089463767452691e-06,2.938487144274e-06,-0.03141807719481194,-0.006880292033424881,2.7804554818035167e-06,-5.175259143969007e-06,-5.226707286182485e-06,4.248519523918465e-06,5.166044403751794e-07,0.34641517930388344,61.81223844235905,1.9611352712291143e-06,1.8699489026220085e-06,0.3770923268663157,1.4935807431146333e-06,5.020710561786322e-07,-3.0431136110470714e-06,4.305856183718523e-06,-1.5438524198269913e-06,-0.0001096230244191147,3.1079494926375164e-05,3.124676862745064e-05,1.0560687434195418e-05,9.88358453498213e-06,2765.55392234514,0.2503734136564041,62.643913769571824,4902.608966404715,13.22156414633931,-0.005105022935378062,2.9134048158490367,95.03259496621821,95.31094224460215,REM
210,2.927978866254677e-06,1.4138129549095945e-06,-7.03406866559905e-07,-7.1861626611734705e-06,5.129084000915357e-06,2.7692477149614194e-06,-0.031456045694371965,-0.006990110827618825,2.7801986724649956e-06,6.0814284479030204e-06,3.362686564431691e-06,9.203725490196028e-06,1.227640192263484e-06,0.3460545154233106,62.490798397446675,1.9608077922738485e-06,1.8691976704559905e-06,0.38998555090458537,8.753683833068972e-07,4.877528038452735e-07,1.8317356628819545e-07,9.884636148622773e-06,1.0288345538007245e-05,-3.699392145377811e-05,2.5429718089570404e-05,2.6216843137254564e-05,1.8519320515754428e-06,5.658667149877246e-07,2772.818106775852,0.2563498485675949,61.566053762620484,7215.715265023775,13.499233971035123,-0.005147701331451407,2.2873642737468525,95.0662495867348,95.03315175097279,REM
211,1.082109603011118e-06,-4.2546781617964524e-07,-1.2565730830854252e-06,-1.1188776714732636e-05,1.2758551430533121e-05,2.2074081025405758e-06,-0.03125508184738944,-0.006826046705394058,2.7818780041198364e-06,-7.421285257241813e-06,-1.5319829083695262e-05,-1.4370995803769495e-06,-5.298975051499391e-06,0.31051673325581747,65.08436483456677,1.960746186516111e-06,1.868610706747031e-06,0.40144132196292065,1.6698479591060882e-06,5.058439002059967e-07,-1.1680566007980946e-06,-1.5700065156024497e-06,1.7120112456447775e-05,0.0001334741830679788,9.719917402914421e-06,9.672823529411424e-06,-6.253797573815569e-06,-6.804184214541025e-06,2729.89284602799,0.2552481116895976,64.86630553648176,8110.867114468091,13.684321552607106,-0.005160915634546445,0.7879065377787949,94.92171274043555,94.99981689173727,NREM
212,1.0166149894458478e-06,-4.579638768088251e-07,8.958274967574055e-07,9.312036316471602e-07,-7.860605172808607e-06,3.306249118791434e-06,-0.031176382906243486,-0.006926573741046763,2.765140077820912e-06,-1.8988475572850469e-06,-2.6904537270156268e-06,1.396600250247954e-05,2.589110856793888e-06,0.38960928431647224,62.06396981679001,1.9604786449988557e-06,1.868364772004781e-06,0.41109109438181124,2.61024000915568e-06,5.019237557539229e-07,5.5203847817149436e-08,1.2918574471656266e-05,-4.430725480023834e-06,-0.0007599154329539942,5.777867292286514e-06,4.776062745097699e-06,1.2165631921873757e-05,1.2611828580148832e-05,2785.3240964505803,0.2553931965266126,63.388415011486664,7050.846771547006,13.871514857441468,-0.005170333866127534,3.1177514800742605,95.05509354628144,94.94425879301137,NREM
213,2.2394662445003985e-06,7.827387095953858e-07,1.2042241550316114e-06,-7.114361593041936e-06,-7.2602708171208065e-06,2.7943689326313663e-06,-0.03109516265308614,-0.00702864766699473,2.785634470130365e-06,-3.903216601815959e-06,-6.18682760357014e-06,1.0613094056610919e-05,2.670709239337566e-06,0.32014805786953543,63.861227560285855,1.9604537422751204e-06,1.8679515576918185e-06,0.4200285882562295,1.5530803387505532e-06,4.987596449734238e-07,1.4219431499712144e-06,1.0618106904707306e-05,-2.774283042140768e-06,0.0002375849154934002,1.0752267933165432e-05,1.0824392156862405e-05,9.333227115281858e-06,8.721244815748132e-06,2770.935173049175,0.25652093444858476,64.08846841806329,7403.900927443347,13.737694618230867,-0.0051811148120088696,1.7851036106914882,94.93288573535769,94.99981689173727,NREM
214,1.0343097301696344e-06,-3.98730551105003e-07,-3.8032703135734154e-07,-4.8851656672007836e-06,-2.4370510414284285e-06,2.9163291981383478e-06,-0.030963257300139883,-0.007209946334630345,2.7772201876858696e-06,6.3138151318632455e-06,8.563916090639061e-06,4.846850659952645e-06,-2.618094880598346e-06,0.3591338877249307,64.61281886040538,1.9603407034409095e-06,1.867295053533735e-06,0.43193423010861376,1.6101601586940947e-06,4.927675288014037e-07,-2.2602502733861958e-07,4.786722163729205e-06,1.9894762111844287e-06,-0.0010121619890029248,7.341592339970955e-06,7.347505882352601e-06,7.916833264667684e-06,7.373120742097919e-06,2783.504165190778,0.2570373054394751,64.31070759475428,8761.16029439739,14.092382644545966,-0.005200448909997221,1.869424075633885,94.99961852445257,94.99981689173727,NREM
215,2.868874085094483e-06,1.3970227003382462e-06,5.316946974898395e-07,-4.872878156710665e-07,-1.9660147402153365e-06,2.4563728541999945e-06,-0.03075081331335419,-0.007196336825062937,2.795919432364285e-06,1.3698159619541587e-05,1.2858189196612967e-05,4.500863736934411e-06,2.6346473792627977e-06,0.38119993418844883,64.93817498603799,1.9602400752778413e-06,1.8672893568322268e-06,0.4439466175298695,3.638738780804417e-06,4.979572238752829e-07,-1.341521502504561e-06,2.4088538338291513e-06,4.3452398209564584e-07,-0.0015815367718161797,3.841585763332518e-06,1.8028196078427942e-06,2.8216376897840336e-06,4.2823009969235855e-06,2763.37277694192,0.25646596020763124,64.78852182463991,9400.914605427122,13.561006736234786,-0.00522120139571732,3.6227587380788884,94.89951934081024,94.99981689173727,NREM
216,1.3946785152971735e-06,-1.0076897332213889e-07,-2.1718077973602405e-06,-3.9128962996872415e-06,-7.322763103686893e-07,3.5353532921339227e-06,-0.03062187407335521,-0.007388750185931176,2.7685289539939497e-06,3.7764243839168547e-06,-8.564348973826061e-07,5.743706431677677e-06,-1.640143221179714e-06,0.40029127508578116,63.84367969212381,1.9598579079880978e-06,1.8667915871925943e-06,0.4546018980982987,3.670236194400206e-06,4.980906894534727e-07,-4.0881867424526795e-06,3.6217696345463256e-06,1.6356323211511127e-06,0.0010447935708683906,3.530991622796927e-06,1.46484313725456e-06,4.124395071335876e-06,5.6201511584149005e-06,2779.9676267168497,0.2554433348416571,64.15514017107058,7028.920441697816,14.001842647809363,-0.005235421246636677,2.6334352373540852,94.67707671049395,94.8998123140307,NREM
217,3.0656267007451525e-06,1.6070878563617443e-06,3.885651941710485e-06,-4.065671259632308e-06,2.2063685053769615e-07,3.075779842832023e-06,-0.030664672739859115,-0.007627085875867851,2.7827692835888225e-06,1.624785438824024e-05,6.836326771954389e-06,1.9460773601892066e-05,-2.7767723506525153e-06,0.3682197280899265,62.828827983418535,1.9598946110221e-06,1.8666778159253326e-06,0.4648462993755398,2.2597758297095826e-06,4.862472470181328e-07,3.4028803285780664e-06,1.877497303730821e-05,3.998449212888352e-06,-0.0008829151430554665,8.268730083161618e-06,7.625392156862403e-06,1.2360308873121182e-05,1.2485419432365206e-05,2738.2373127573883,0.25676971989242725,63.41063892915576,7108.919627883315,13.382689207539991,-0.005234208422344315,0.9558150423437856,94.83278655171536,94.91092393377586,NREM
218,2.8501953943185626e-06,1.372117779303685e-06,2.900556954247603e-09,-1.6897036545357494e-05,-4.2939812314032505e-06,3.2965269245440852e-06,-0.030750163678604316,-0.007846499503707936,2.7635211718927813e-06,5.482090445308986e-06,3.8989366903186216e-06,1.751178995956354e-05,-9.588132448311977e-07,0.3718683991524123,64.14750365102617,1.9598655171536838e-06,1.8663037053991505e-06,0.47363994667533377,-5.397433279924085e-07,5.029833422344294e-07,2.314582902266426e-06,1.962485325398632e-05,2.282425975941174e-06,-0.0003243621703691159,1.1063444739452148e-05,1.3233627450980052e-05,1.1238693949797765e-05,8.528682347855658e-06,2763.964160097656,0.25867179191874057,63.532870476335795,7456.534385188573,13.951208853490401,-0.0051714456217288665,3.381516148368556,94.94400786687349,94.99981689173727,NREM
219,1.1852280359095697e-06,-2.9540878411026707e-07,4.31059839780265e-06,-2.4498725413901483e-06,-2.4053848477914406e-06,2.653230640115917e-06,-0.030508945678370338,-0.008023647088632024,2.7847834744791864e-06,5.053941028966573e-06,3.5877007248040114e-06,1.2537822156099743e-05,-3.6577177386131463e-06,0.3293714966012055,64.4664594672567,1.9595996846468807e-06,1.8658720988784621e-06,0.4819548931001755,4.750433813995194e-07,5.123625543602654e-07,5.616867421988711e-06,1.3628345098039115e-05,3.156971201138905e-06,-0.0004239474185596502,9.060256534676075e-06,1.0211960784313385e-05,1.4581165941862612e-06,-2.8043679204414116e-07,2792.79618902198,0.2565672605008689,64.87741749531631,9263.648288497236,13.764610034006054,-0.005211352337427856,1.292639136288497,94.96625212990511,94.99981689173727,NREM
220,2.8499873858752376e-06,1.3430620380966956e-06,1.2967363347829354e-05,4.096760067139646e-06,1.3796542915997247e-06,2.951538857099209e-06,-0.03041312886156507,-0.00822646159401083,2.777539940489715e-06,1.1585986338088924e-05,1.216605831998216e-05,7.043517189288114e-06,5.960557808804265e-06,0.19341210741374842,64.58132594725463,1.9594207268380763e-06,1.865386210930546e-06,0.4883140527486076,-1.0485586327889661e-07,4.980573230589251e-07,1.4870969614201526e-05,8.702123002975405e-06,7.51891764960156e-06,0.00027191956762330537,3.866706981002466e-06,5.578152941176128e-06,9.653926344701254e-06,7.382007008978212e-06,2764.4375186321113,0.2569214267710519,64.56628264794892,8712.341132321148,13.72015424863254,-0.005209188782228345,1.870522713613591,94.83278655171536,94.99981689173727,NREM
221,2.0101708247501378e-06,5.321002212558223e-07,-3.015224795910634e-06,1.0115164553292083e-05,-3.5408364385444735e-06,3.5786203860532025e-06,-0.030386203821306683,-0.00828132151145189,2.770130235751789e-06,-6.874569822741166e-06,-1.129925850308948e-05,1.4084233707179317e-05,9.353147661554703e-06,0.3545872973175657,60.986640915643044,1.959286691589736e-06,1.8658836143536535e-06,0.4946354362137484,2.8436273746855497e-06,4.904351364410874e-07,-4.099463767452044e-06,1.2805596704051169e-05,-3.453057170473058e-07,-0.0004912885915766132,7.315355733577426e-06,6.089070588234952e-06,6.647787258716666e-06,7.334400101727633e-06,2761.9203600722244,0.2541726511856633,63.1772877936302,6168.504075074383,13.870292927594724,-0.00519744597075356,6.512359731034308,94.81054228868373,94.99981689173727,NREM
222,1.4791018972050611e-06,1.8146415401443846e-08,-2.667856122682587e-06,-4.396042740520383e-06,-2.5722572671093626e-06,2.8845822384984607e-06,-0.03047773652894891,-0.008391864271137554,2.7874799725336606e-06,-1.2294812970168748e-05,-7.253987731745922e-06,-1.7894791790646732e-06,-2.002532539864387e-06,0.33865389270303403,61.91303271890338,1.958975366852318e-06,1.8658446326390477e-06,0.5070675477519494,1.8626906385903334e-06,4.967137153175148e-07,-2.772155344471958e-06,-2.115913801785405e-06,1.6030202207467485e-06,-1.1193742310317816e-05,1.7348310597390656e-05,1.7124941176470246e-05,-2.2240312962539615e-06,-2.549850588743106e-06,2764.024642465856,0.2582860191663759,61.67717335096599,5581.009437196405,12.174021144862442,-0.005172097429134578,1.9599701557946136,95.2550375965345,95.4109468223087,NREM
223,3.311361799038687e-06,1.8351959919635866e-06,7.92329253070873e-06,-5.142154558632843e-06,-1.0646176241704744e-06,2.657442481116909e-06,-0.030568112986170244,-0.008532527120309752,2.7877241931791174e-06,1.8233390402073868e-06,1.1780535301747628e-05,-4.699028931105568e-06,-1.0291662470437568e-06,0.3853139991149769,63.635563671168086,1.959361928740368e-06,1.8652452989496706e-06,0.5169026226463417,4.391826749065651e-06,5.117587040004068e-07,5.320774550495108e-06,-7.558605691615268e-06,5.842301670858542e-07,-0.0003460549806689556,9.994769161516694e-06,7.227078431372207e-06,1.705979116502627e-05,1.9277943071133293e-05,2763.1442879953865,0.25736907819581395,63.09950408178835,6436.872130006862,13.975570545749703,-0.005195761207064946,9.001232520892142,94.86601731051263,94.99981689173727,NREM
224,-4.3391363393601356e-08,-1.5650362300043188e-06,-8.308310307469343e-06,-1.6743610742351936e-06,-2.491547905699429e-06,2.702990295262022e-06,-0.030497451286376237,-0.008353525350385286,2.772992904554718e-06,3.4763316904451726e-06,-1.075630884255612e-07,-6.571034103913991e-06,1.4490856488897146e-06,0.4121894427881285,63.79302823692174,1.958689921416037e-06,1.8648514127311106e-06,0.5203319168832533,2.4065755550471885e-06,4.840825004450548e-07,-8.97583517713135e-06,-7.450078400854605e-06,1.1392600289917071e-06,8.937530680084419e-05,1.8502188555733527e-05,1.7738607843136917e-05,7.009456214236616e-06,7.274864782178284e-06,2766.3515335757806,0.2583764262717632,63.866229241372295,9339.380214338391,13.581475587054248,-0.005301332593932015,1.4868233992014444,94.97737426142095,95.02204013122761,NREM
225,3.132327295847008e-06,1.6773526410823783e-06,6.333214343480531e-06,1.9357526817730467e-06,6.263011764705698e-06,3.010204974441087e-06,-0.030396203556206605,-0.008310311381429764,2.7898793774318066e-06,2.1884261132726703e-06,1.0744012207222233e-06,1.739072866407258e-05,5.128941451132791e-06,0.3665901482489256,64.37600741252764,1.9587211312021564e-06,1.8645376872409143e-06,0.5243502697638208,1.4403591210806058e-06,5.111613641565575e-07,6.68199146512088e-06,1.7523638361180947e-05,1.0856846746013148e-05,-6.107244898613991e-05,4.221383947508913e-06,4.392352941176129e-06,3.3958298161287345e-06,2.632444131635318e-06,2757.5983908445846,0.2573606912177412,64.31070759475428,7985.862788840565,14.247233260779332,-0.005290692972915255,3.4435891942219166,94.79942015716792,94.87758907454034,NREM
226,7.830058747234772e-08,-1.3998448055746245e-06,1.5294515297168935e-06,2.865422446020695e-07,-7.228392767225459e-07,2.9471438925764344e-06,-0.030189433432923893,-0.008316983322400238,2.772940032043846e-06,2.420795849545908e-06,-2.219251392385278e-06,5.056527092393326e-06,8.373279926756504e-06,0.3693477261172402,63.90424950759136,1.9583617100277204e-06,1.8638112357264562e-06,0.526338498820966,-1.9678045319268331e-07,4.976601815823606e-07,3.499057610437632e-06,6.805844525825796e-06,5.510100686655551e-06,-0.0006199697519947104,9.022915983825386e-06,1.084322352941142e-05,1.941812405584751e-06,-4.365202004009989e-07,2781.3494808236464,0.25691315980865864,64.38849130659612,7412.795580987255,13.823271211613944,-0.005264133320032573,3.577897687240914,94.73268736807303,94.99981689173727,NREM
227,1.8609165865568054e-06,4.071455761552398e-07,-3.481139391165539e-07,-5.864077424277155e-06,-2.375389517052141e-06,2.7423285572594277e-06,-0.03020583886475929,-0.008472510901884483,2.7636697184709465e-06,1.6340164288801058e-06,-3.0520563820854363e-06,1.4867436362249127e-05,5.563398794535357e-07,0.33191059089239844,62.612361889931584,1.9583925942880393e-06,1.864067627985046e-06,0.526979782447242,2.716037979705768e-06,4.982713562727296e-07,-1.2986326797381011e-06,1.3716228610665955e-05,9.481645634643804e-07,0.0006120441409073011,1.2393853772793113e-05,1.1309066666666326e-05,1.379508166628514e-05,1.435823353424461e-05,2791.6256031874386,0.25844732729936,62.332778922204426,6946.939569186945,13.666109792983086,-0.005269865970448381,4.756919345794867,94.89951934081024,94.89981231403067,NREM
